file_name,model_name,model_scale,algorithm_name,cam_pos_x,cam_pos_y,cam_pos_z,cam_dir_x,cam_dir_y,cam_dir_z,time_seconds
render_times.csv,stanford-bunny.obj,30,sah-2,-0.800326,2.85226,5.26859,0,0,-1,1.17134
render_times.csv,stanford-bunny.obj,30,sah-2,-1.66857,2.85226,5.19263,0.173648,0,-0.984808,1.17806
render_times.csv,stanford-bunny.obj,30,sah-2,-2.51043,2.85226,4.96705,0.34202,0,-0.939693,1.20532
render_times.csv,stanford-bunny.obj,30,sah-2,-3.30033,2.85226,4.59872,0.5,0,-0.866025,1.26166
render_times.csv,stanford-bunny.obj,30,sah-2,-4.01426,2.85226,4.09881,0.642788,0,-0.766044,1.3146
render_times.csv,stanford-bunny.obj,30,sah-2,-4.63055,2.85226,3.48253,0.766044,0,-0.642788,1.346
render_times.csv,stanford-bunny.obj,30,sah-2,-5.13045,2.85226,2.76859,0.866025,0,-0.5,1.3474
render_times.csv,stanford-bunny.obj,30,sah-2,-5.49879,2.85226,1.97869,0.939693,0,-0.34202,1.31683
render_times.csv,stanford-bunny.obj,30,sah-2,-5.72436,2.85226,1.13683,0.984808,0,-0.173648,1.28796
render_times.csv,stanford-bunny.obj,30,sah-2,-5.80033,2.85226,0.268588,1,0,-6.66134e-17,1.29524
render_times.csv,stanford-bunny.obj,30,sah-2,-5.72436,2.85226,-0.599653,0.984808,0,0.173648,1.32898
render_times.csv,stanford-bunny.obj,30,sah-2,-5.49879,2.85226,-1.44151,0.939693,0,0.34202,1.37494
render_times.csv,stanford-bunny.obj,30,sah-2,-5.13045,2.85226,-2.23141,0.866025,0,0.5,1.41425
render_times.csv,stanford-bunny.obj,30,sah-2,-4.63055,2.85226,-2.94535,0.766044,0,0.642788,1.43099
render_times.csv,stanford-bunny.obj,30,sah-2,-4.01426,2.85226,-3.56163,0.642788,0,0.766044,1.41545
render_times.csv,stanford-bunny.obj,30,sah-2,-3.30033,2.85226,-4.06154,0.5,0,0.866025,1.36662
render_times.csv,stanford-bunny.obj,30,sah-2,-2.51043,2.85226,-4.42987,0.34202,0,0.939693,1.31085
render_times.csv,stanford-bunny.obj,30,sah-2,-1.66857,2.85226,-4.65545,0.173648,0,0.984808,1.27853
render_times.csv,stanford-bunny.obj,30,sah-2,-0.800326,2.85226,-4.73141,1.33227e-16,0,1,1.2693
render_times.csv,stanford-bunny.obj,30,sah-2,0.0679151,2.85226,-4.65545,-0.173648,0,0.984808,1.26091
render_times.csv,stanford-bunny.obj,30,sah-2,0.909775,2.85226,-4.42987,-0.34202,0,0.939693,1.26425
render_times.csv,stanford-bunny.obj,30,sah-2,1.69967,2.85226,-4.06154,-0.5,0,0.866025,1.27613
render_times.csv,stanford-bunny.obj,30,sah-2,2.41361,2.85226,-3.56163,-0.642788,0,0.766044,1.31607
render_times.csv,stanford-bunny.obj,30,sah-2,3.0299,2.85226,-2.94535,-0.766044,0,0.642788,1.34435
render_times.csv,stanford-bunny.obj,30,sah-2,3.5298,2.85226,-2.23141,-0.866025,0,0.5,1.35205
render_times.csv,stanford-bunny.obj,30,sah-2,3.89814,2.85226,-1.44151,-0.939693,0,0.34202,1.33472
render_times.csv,stanford-bunny.obj,30,sah-2,4.12371,2.85226,-0.599653,-0.984808,0,0.173648,1.30176
render_times.csv,stanford-bunny.obj,30,sah-2,4.19967,2.85226,0.268588,-1,0,1.88738e-16,1.28262
render_times.csv,stanford-bunny.obj,30,sah-2,4.12371,2.85226,1.13683,-0.984808,0,-0.173648,1.28009
render_times.csv,stanford-bunny.obj,30,sah-2,3.89814,2.85226,1.97869,-0.939693,0,-0.34202,1.30302
render_times.csv,stanford-bunny.obj,30,sah-2,3.5298,2.85226,2.76859,-0.866025,0,-0.5,1.32058
render_times.csv,stanford-bunny.obj,30,sah-2,3.0299,2.85226,3.48253,-0.766044,0,-0.642788,1.30821
render_times.csv,stanford-bunny.obj,30,sah-2,2.41361,2.85226,4.09881,-0.642788,0,-0.766044,1.26608
render_times.csv,stanford-bunny.obj,30,sah-2,1.69967,2.85226,4.59872,-0.5,0,-0.866025,1.21343
render_times.csv,stanford-bunny.obj,30,sah-2,0.909775,2.85226,4.96705,-0.34202,0,-0.939693,1.18546
render_times.csv,stanford-bunny.obj,30,sah-2,0.0679151,2.85226,5.19263,-0.173648,0,-0.984808,1.17206
